tool,id,relativePath,extension,sha256,status,processingDurationMs,outputBytes,errorCode
into-0.0.4-off,135590f0bd2df9e2,data/simplified-chinese/public-web/zh-wikinews-recent-changes.atom,atom,333a614ffd9ef568c5a8ce56a730f86054a81aa209aa39d8eefb65c57a32f93c,success,1.0057,484,feed.html.parseRecovered
into-0.0.4-off,78f02f205f0cee24,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/test/resources/test-documents/testATOM.atom,atom,f5281a07ae3acd03629149c73461b94ac3de89520df7061d39b03c589cc6e9c2,success,0.296,293,
into-0.0.4-off,98c3e7e1af895a72,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-image-module/src/test/resources/test-documents/testBMP.bmp,bmp,38cf86894695693e9b2aef817ea0abc74b7e605f0c1d3993b07725838c840c67,success,0.5829,45,
into-0.0.4-off,10d68b26ee567c4b,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-integration-tests/src/test/resources/test-documents/test-columnar.csv,csv,37a7bb0f1306ccbf1a974f26855474ac986066db5f10bac9ff1894ab88d5d3b0,success,0.8157000000000001,1555,
into-0.0.4-off,5cf35c4c4c68bb8c,data/world-bank-wdi/WDIseries-time.csv,csv,8a0dc3204a25075d58fbfa1b856cf0cba1a82bb72d50cc0542672a5375923a57,success,2.1126,15214,
into-0.0.4-off,787b5ca7ef14a176,data/simplified-chinese/public-web/wikidata-china-cities.csv,csv,c3fdb9aafc8b5fc3532a6bae0fb4efe0cce1e507bf18bf24fcf3604f00da7f37,success,6.8763000000000005,44002,
into-0.0.4-off,829ad66828d10cde,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-integration-tests/src/test/resources/test-documents/testCSV.csv,csv,4e73e64a48d176abb8f697fa716bf52cd4d74b8a5ad5e62148923800140e1ef9,success,0.4532,424,
into-0.0.4-off,b8506ae94005fe35,data/world-bank-wdi/WDIcountry-series.csv,csv,bac1c8404e89dc8ef1488bdd60f7bad37b2040a8acc97bdd3067056e6257cc46,success,131.2382,1406091,
into-0.0.4-off,e387041f3e3d83cc,data/world-bank-wdi/WDICountry.csv,csv,51a28611df941dc10f6bcabcbb0e859ee5aae311f302b26561b5c4187cddce34,success,29.4738,164937,
into-0.0.4-off,e5753863c0a974ff,data/world-bank-wdi/WDISeries.csv,csv,33b1b3813921e63f3ba9df816298d1b06641855ebe988700e91bc8afa1cad077,success,230.1248,6057871,
into-0.0.4-off,0e402beda3aca811,data/world-bank-wdi/WDIfootnote.csv,csv,bb84c95ce40eb365fda65a5fcd799664f433e56dc89223ba35cb217c27a60d94,failed,,0,max_table_rows
into-0.0.4-off,a2b61fcdd11b3125,data/world-bank-wdi/WDICSV.csv,csv,2c576a0636caabc374afaf591fdfd3e9ff6b88c5656d246047057b992fc808f8,failed,,0,max_table_rows
into-0.0.4-off,09bfc946c0439d95,office/apache-poi/test-data/document/Word6_sections.doc,doc,2786192392dbd409db0ad80a955960e762f98d939608c282106cf8b8ec951a55,failed,,0,malformed
into-0.0.4-off,253e374836b58e05,office/apache-poi/test-data/hpsf/TestBug52117.doc,doc,39dc33af3d370cb9ad5f1742298c5d657e8ed65d4c2251e789a38172e51735ff,failed,,0,malformed
into-0.0.4-off,371d7bf4257c8cb4,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testWordPerfect_42.doc,doc,eaf0c297a08d0be2f9aca0a022136f2c3f5a8d4097c9e0d49bfb77b92690bb96,failed,,0,noConverter
into-0.0.4-off,565f4edb8b3fdfca,office/apache-poi/test-data/document/endingnote.doc,doc,f170880d7ff9820a56c252f14286dc99c1c658d8e157bacf0e5f0166d5a714be,success,0.31,66,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,59c1e6b04287a085,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIHWPFFuzzer-5418937293340672.doc,doc,eae552c7244ce5a67bd86184e624cbfe718de6f5d15ef107a0d2b4b597aab758,failed,,0,malformed
into-0.0.4-off,5b8752ca7b4ba0d4,office/apache-poi/test-data/document/Bug60942b.doc,doc,183379e7c855aeed2c496f1170e4e2bec16bfde9fddc49ae0fa14f765947430f,failed,,0,malformed
into-0.0.4-off,6c39431d946e796e,office/apache-poi/test-data/document/52117.doc,doc,39dc33af3d370cb9ad5f1742298c5d657e8ed65d4c2251e789a38172e51735ff,failed,,0,malformed
into-0.0.4-off,6cfde658b8521913,office/apache-poi/test-data/document/page-break-before.doc,doc,19ae2de07e16fce156316abcc30210415482e4ac20a21525ee6e53e3432ce1f5,success,0.1932,15,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,6d67b1c5d3047aaa,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIHWPFFuzzer-5832867957309440.doc,doc,3aca848a143f1de8fa959f80ae7f4a5a4908db5d43beb3772dbc4da1a8b1d2de,failed,,0,malformed
into-0.0.4-off,7a4d74952752745a,office/apache-poi/test-data/document/Word6.doc,doc,58ea3347378e85e7c8d19ad64e74ad533b2f51b30f047594b434f380712f8b50,failed,,0,malformed
into-0.0.4-off,8547e08203660fdf,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD6.doc,doc,58ea3347378e85e7c8d19ad64e74ad533b2f51b30f047594b434f380712f8b50,failed,,0,malformed
into-0.0.4-off,938a81486e97448c,office/apache-poi/test-data/document/Bug60936.doc,doc,c66189b6abfe51d605c55de7d9358d0f8d7f10477271b81a9a3ed1be270445e1,failed,,0,malformed
into-0.0.4-off,9a89dbeb9bd7e83f,office/apache-poi/test-data/document/page-break.doc,doc,b92bea0571001061313625ff7ac6ad0fa59383381315f740e60c50637d982fef,success,0.18230000000000002,15,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,a1e6fcc55555e227,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/test.doc,doc,c1a64465a40dc19cfe5854e59a2da043e06019c810d9b91167ea7c5a7221de1a,success,0.22269999999999998,5,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,b17ac3cb610cbfff,office/apache-poi/test-data/document/57843.doc,doc,07fffee18c806f844f52a0a5ecd668097f180257900c91a6dc1a15e9165cbf83,failed,,0,malformed
into-0.0.4-off,b35fb9c88753615c,office/apache-poi/test-data/document/documentProperties.doc,doc,3958e5c16a9089f07c1d7602e2e15b6032b586f1d1eeed6fe048af73535e36cb,success,0.2087,22,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,01aace2d5ac77e22,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_features.doc,doc,ea797cd1488187880e153c51e889d8835ac525c08db83dd486165cd6d2d23422,success,0.5099,585,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,172975a20c33fe14,office/apache-poi/test-data/hpsf/TestMickey.doc,doc,407c896983b5a885af800c45be40c4dc49d41eb3ea7b8433ef3677c4fb51e14e,failed,,0,malformed
into-0.0.4-off,1ec78001e398396c,office/apache-poi/test-data/document/table-merges.doc,doc,bceea684bbf492fae57da88a133c3fd7ea9abd8355a89c6b9f31b9b0e2d68d3e,success,0.2692,364,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,2ddd77eaa014783f,office/apache-poi/test-data/document/equation.doc,doc,eccab1c32bf3ef27e36dfeb46b3ebfba4981666e0fe9364eef05fa55f6463980,success,0.23399999999999999,2,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,34be0aa78022d53a,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIHWPFFuzzer-5074346559012864.doc,doc,b1952b23c38cd9793cb67a464f243c633c9370eb550b963abc84184d63b8382b,failed,,0,malformed
into-0.0.4-off,3e4d7f835425454e,office/apache-poi/test-data/document/innertable.doc,doc,5b085e66bad882c3c58ec49d7547b42f75141babd4a5e8efcf634b995e44bb3f,success,0.36069999999999997,85,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,4ca259dc2f142e3a,office/apache-poi/test-data/document/word2.doc,doc,40df6a64d6d5280734ccb1ba639342c4e0ce144edb63dc25786dee5dc337ce97,failed,,0,noConverter
into-0.0.4-off,517ab4768e80cdcf,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_1img.doc,doc,6c94d2c13ebed034f3046969761e6f2a2acf361baf73a8f5086f1453a366e88a,success,0.20350000000000001,47,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,79e147d6f9701d70,office/apache-poi/test-data/document/Word6_sections2.doc,doc,d1fa9699291b09ede96267581629125417db2048ddf78361b5d5c9641de7aa7a,failed,,0,malformed
into-0.0.4-off,7bb4148144469f10,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_tabular_symbol.doc,doc,48dfcb2d8fdb247d65a8029940bf47d0ad2b1b85283a461b3369ce1df8f5ba17,success,0.1851,8,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,9f6668fd6684af25,office/apache-poi/test-data/document/pageref.doc,doc,45a661b828bef9d3260768e869163a2db3e12084234ba0c860f75c4a18d3442d,success,0.22369999999999998,15,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,bb85e93a34d3052c,office/apache-poi/test-data/document/footnote.doc,doc,81a18ac63010789ca08c28de107658a308c758a3cfc667a6edf11ffe888d3e13,success,0.2292,98,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,d348e245a8bef843,office/apache-poi/test-data/document/PngPicture.doc,doc,259aa01f88c17bb4ad364d08ce62424959f51717b37d8a5578e3045f9eaede6b,failed,,0,malformed
into-0.0.4-off,d91f8c0be94c87df,office/apache-poi/test-data/document/hyperlink.doc,doc,090c1e410cf91552c91e50585031900c48c659fbb9efe54bf12a35137b86b7e6,success,0.1875,65,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,db39a39983f99bd0,office/apache-poi/test-data/document/lists-margins.doc,doc,536c7cb6589a89c632734298b7ac65a103b7fa0ceb9108c2a975ef197a0c175e,success,0.2229,195,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,e83201d239852dd2,office/apache-poi/test-data/hpsf/TestNon4ByteBoundary.doc,doc,01e9c68e492e5dbdc42e5f7a1e6c2ee53a1afed7462a733596dc8f44f1798928,success,0.2384,150,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,01aef67dac016e76,office/apache-poi/test-data/document/simple.doc,doc,4876e828e62d490fa188c7c4e47013e2e0dfdf02f5903dfd374bc0d2b2049ca1,failed,,0,malformed
into-0.0.4-off,02a9d7f2541a29aa,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIHWPFFuzzer-5440721166139392.doc,doc,fb16173735b0afafc2b1b6e64a65148aaa90a1be205f0e8d60d907c39d98ddce,failed,,0,malformed
into-0.0.4-off,26d3752c623eee0b,office/apache-poi/test-data/document/empty.doc,doc,5f421a3970c70f12296073478380c0849a54c03fb2f4842392c7d3c5039bf1eb,failed,,0,malformed
into-0.0.4-off,784d5c760bc08262,office/apache-poi/test-data/hpsf/TestEditTime.doc,doc,1ffa8265eca76f979656498d72fd5671b99cb92f1994b4519e7de88616efc4be,failed,,0,malformed
into-0.0.4-off,826361c6ed7db899,office/apache-poi/test-data/document/Bug34898.doc,doc,908e1b2c72cf37cfec5ccc904466801eee89a8dc84d579c746a7cf4d0cc7503d,success,0.2927,19,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,83237de271e446e6,office/apache-poi/test-data/hpsf/TestGermanWord90.doc,doc,028ba45aa75057a34eb6557b9766a5afe58df49fa8e8bd939227e29488573b57,failed,,0,malformed
into-0.0.4-off,9ff3cdeec3eb4c15,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_various.doc,doc,87a69bd33b7d6134f802b54d95ae0cadb7a9f4bda0d8bab96daa9abde42be180,success,0.39580000000000004,794,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,ac9840b6c315a299,office/apache-poi/test-data/document/PasswordProtected.doc,doc,863d2216a6f5bb4cec0ea4131a05ae0822dbce347e2940155ef638c6d64935fe,failed,,0,encrypted
into-0.0.4-off,b7e9485a99a2ef71,office/apache-poi/test-data/document/simple-table.doc,doc,67d7fe8e0555c16516354498a5935f24eeef90beb5efbf526f93a1d6c734da43,failed,,0,malformed
into-0.0.4-off,b95628250affc4ca,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_embedded_rtf.doc,doc,6c66cbe7708d3dfa78dd36fe15eb04b7dd69539ea61e1935b914112320ea2dcc,failed,,0,malformed
into-0.0.4-off,ced4b9d0d3dec409,office/apache-poi/test-data/document/Bug46817.doc,doc,a68a9879503f3d65c90759d4b76719743aac048d56e7b1eb9affd63d17d78d8b,success,0.3149,781,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,d4c8af69e1f7be19,office/apache-poi/test-data/document/Bug53182.doc,doc,ac8149abe4574da269f5c8ee1ee54cb0d13396a6296f3732c351777501a10a45,success,0.24000000000000002,89,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,db73b4ce4ef4ed37,office/apache-poi/test-data/document/Bug28627.doc,doc,0b428eb157ee2b29223ecc64473a810b7a3f2d065e9ff2fcec61af24da0d68b2,success,0.2261,184,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,e5afb68a0b77ecba,office/apache-poi/test-data/document/simple-list.doc,doc,666f851727aeb9013d34586fe3ab5df687a36108ca3eb2ba193954cbd084be70,failed,,0,malformed
into-0.0.4-off,e700bb0d924ba953,office/apache-poi/test-data/document/ListEntryNoListTable.doc,doc,bf4b76eeefad70e4ea104f20e6e38ded976a7a95595a650c05a8845def106dcc,failed,,0,malformed
into-0.0.4-off,fce0edcdc735f7c4,office/apache-poi/test-data/document/56880.doc,doc,447fb46ea0d0d374f8f10f99c4ec92d0c9f694427b5d17ae02574a4b17bce224,success,0.20129999999999998,14,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,284b8212152c362f,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_multi_authors.doc,doc,91cdb6173904530195ca983bea25c1c0bc61dd16ffa4c22f0fb87b0d82514190,failed,,0,emptyContent
into-0.0.4-off,399289ad0c242875,office/apache-poi/test-data/hmef/quick-contents/quick.doc,doc,1240639edc264abf046523eed4bd0a154b0c4e487a9ec8b74be9d0c51b7de124,success,0.2027,44,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,3f2675fec1f4697c,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_protected_passtika.doc,doc,9231e724bb17a2e5f74815728d90b06e15684cf5fb2443a6fa24deebd33be952,failed,,0,encrypted
into-0.0.4-off,4379b835206794ef,office/apache-poi/test-data/document/test2.doc,doc,773a1db3c6cba870ccad43a4149c6446554a8ef54e6210d6d6987500d1d95ec3,success,0.2457,241,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,43ebc3e0fc3a3dbc,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_header_hyperlink.doc,doc,1dbf0873c9dd8d62ae2359ed3dbeae7a0d8aada3abac042ba4acd25242ea792d,failed,,0,emptyContent
into-0.0.4-off,4adedc311719dfa9,office/apache-poi/test-data/document/HeaderWithMacros.doc,doc,98b991a18dddaebeda8a3efd0951abeb2a4ce4b6065ed6a2f1c7aa13dbb526f8,success,0.1819,22,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,5f1df9c47e8347f9,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-integration-tests/src/test/resources/test-documents/testOptionalHyphen.doc,doc,a033be4d6f83322060bb052ebaa8b202181657243234cbb2643641ee339dfaf4,success,0.2995,16,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,5f64c23fe4d4ebc8,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_custom_props.doc,doc,0954ac51bbf4a478e322c29a81b2d735c513f3faca0cf7641c753d9e622bec29,success,0.2681,17,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,709ec5804c94a618,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_bold_character_runs.doc,doc,ceef10bcf49319a0ed608144cc66bd429cb601cec227fac8fdaf6329121c91c1,success,0.2523,7,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,70a9db06e1ce3740,office/apache-poi/test-data/document/Bug60942.doc,doc,6455da23aa1cdece9a7416b934a4d193290d028b3fcae62056dbb60cda3131da,failed,,0,malformed
into-0.0.4-off,95715c9a6869a3fe,office/apache-poi/test-data/document/watermark.doc,doc,e6e74961fc41a00744b0f945639b4194d72028bb05589b069f56a09befd970be,success,0.3167,1402,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,a15949882049b10e,office/apache-poi/test-data/document/password_tika_binaryrc4.doc,doc,9231e724bb17a2e5f74815728d90b06e15684cf5fb2443a6fa24deebd33be952,failed,,0,encrypted
into-0.0.4-off,cab5b8df9b4c6da8,office/apache-poi/test-data/document/47304.doc,doc,39170c5a103bb0961b269be04da00ae2ae961da6a26f1624f462ac915adaf13e,failed,,0,malformed
into-0.0.4-off,ed58eeb1e6f3815a,office/apache-poi/test-data/hpsf/TestWriteWellKnown.doc,doc,77d5f023ec54defd2ec3a2a6d85fa58df54f61276d3774df2ce058eb4a0ed93a,success,0.2164,149,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,f467e28da02eab5d,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_bold_character_runs2.doc,doc,16b1b2e99dc5facd3a254d711c796d5934b38ef5a7393ad9b12af11d2cbeda11,success,0.2217,7,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,faa895edd22b6e45,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testComment.doc,doc,132a7833d2f1686b7bbcf05bb59b9a97184a4fbedacc6a640a623bd79dcac545,success,0.19010000000000002,21,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,0136915d61d4aac8,office/apache-poi/test-data/document/Bug45473.doc,doc,66d80630183e153a53082d2c87535271ae186f1a59b1ba1c9b4d434efde0fd98,success,0.5128,900,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,04753821ddc08e49,office/apache-poi/test-data/document/gh-issue-1126.doc,doc,78f282a7aec9d41a49a02cb6ff0a982f14aa168098e1ed86cc7e6f0adecd35b1,success,0.2482,83,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,13cb17a0ed9e712b,office/apache-poi/test-data/document/Bug44292.doc,doc,006fdde4db8e0fb4729b7fccf95b31d0e5d51410f50916473e36a915c4b2160f,success,0.3142,124,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,17f92ef4ad43b607,office/apache-poi/test-data/document/Bug49820.doc,doc,7f9900a5689f1368f5dad718a433dd64b2ec57a47d4c1d9ca3ffc8771ceca040,success,0.29569999999999996,236,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,4bc8b94767f72f8a,office/apache-poi/test-data/hpsf/TestRobert_Flaherty.doc,doc,af214ab59769b4ccbda71b365edb9d06b4ff1cf9ada4215300669c0e09daac4c,failed,,0,malformed
into-0.0.4-off,53794037a9f5d393,office/apache-poi/test-data/document/Bug49908.doc,doc,41d0f1a7ec2898605b0539297cee3178514febce1d970b7574d66e75d8991c6a,success,0.23829999999999998,20,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,5ba9889f9e88f4a4,office/apache-poi/test-data/document/NoHeadFoot.doc,doc,45e5df073f34314da6f39d2dad119fb2ef23470878fd2df67f632864cd92ea48,success,0.3112,182,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,63cf8546781e1368,office/apache-poi/test-data/document/Bug52583.doc,doc,d0b0fe4601c2ce10a440a75e398da93f9737ea39fc36a81d2f30311d264fb97c,success,0.25060000000000004,8,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,806d908d4f3f1af6,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_closingSmartQInHyperLink.doc,doc,3536a1e171981a55f9811c5440029004d610c54c7cc72adcc9d30a636b377b99,success,0.2714,11,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,8de2c2b3831025fd,office/apache-poi/test-data/document/Bug53453Section.doc,doc,a827880e1a28cf0454f2e6ad9f317d6a0dd6a23580a45e14468a15b2eb4aebb3,success,0.2461,19,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,a5e005d472465c97,office/apache-poi/test-data/document/Bug41898.doc,doc,fce917e2dce557dd6b6a52aa2224a0c37dc160c1a3294800db48ede01f2625c4,success,0.2417,3,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,c34a160c8b4343af,office/apache-poi/test-data/document/vector_image.doc,doc,747eb4c44a9ff7ac646f267fad6d4006b596a8beaec211fe27cb67f018800850,success,0.2748,2,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,c9e469fda5634d01,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_specialControlCharacter1415.doc,doc,8f203e199a34e2beee0c59f320de98a7ff4765c19282ba1c9dec7a55c6c46121,success,0.3345,165,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,ed43637c0a12a7bd,office/apache-poi/test-data/document/cn.orthodox.www_divenbog_APRIL_30-APRIL.DOC,doc,ff42c756be1e4c3a1fd00f2f34264c5055e464c8382b372770f6f84d93059d73,failed,,0,malformed
into-0.0.4-off,f813763b71594e99,office/apache-poi/test-data/document/Picture_Alternative_Text.doc,doc,33274ab285274ebda4accc9becf7a55a78b36e123aca4cf12882b4b625ba78a8,success,0.4547,2,legacyOffice.doc.imagePlacementRecovered
into-0.0.4-off,fe2b3c5be5038b75,office/apache-poi/test-data/document/two_images.doc,doc,a2c2f835d2ab986ae367a787fcad04c2fa24c5135ae477bf934e7c074895312e,success,0.44939999999999997,30,legacyOffice.doc.imagePlacementRecovered
into-0.0.4-off,0330d6d0cab6f3a8,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_phonetic.doc,doc,d802dd16c86a2faf5ed2cb04d7493ab0183b5213bf5b954f49fe24c3a24c2961,failed,,0,emptyContent
into-0.0.4-off,5721b34c70e774cf,office/apache-poi/test-data/document/capitalized.doc,doc,63483e58621ae1e3011a0255761e11afc8a73b573561b2bd47544d2b449aab97,success,0.2364,37,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,5dc989adae9e0978,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/casing/simple_lower_case.doc,doc,e7efecd456de7ed610a333beb4b6870a9e3a4fe234e68d7bb611d189497f5e22,failed,,0,malformed
into-0.0.4-off,781f55312f393b39,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/casing/simple_normal_case.doc,doc,62366d1126bb3fef1a9ed6589dd2512fbfd23d3b7f6d129f57ffba9a48e6cef5,success,0.18760000000000002,31,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,79c7937a137424b3,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_italicsSurroundingHyperlink.doc,doc,c3339d6335588c11fa7815c835c872e2346bf5bcda9df2420b37da5ed2b18d88,success,0.2557,97,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,7f16bf70cc885c48,office/apache-poi/test-data/document/Bug47742.doc,doc,1a669e07ed942a41d36cb4249a96916673ed9aa64e7f594736588f76dd6128a4,success,0.3436,2216,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,8148270006805bb0,office/apache-poi/test-data/document/Bug51604.doc,doc,c41616a8ab9252ad7635a18a95286fa1ae0573e063bba67339f8634fce58d4c0,success,0.2017,106,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,90ee0ca82e6fb478,office/apache-poi/test-data/document/47950_lower.doc,doc,e7efecd456de7ed610a333beb4b6870a9e3a4fe234e68d7bb611d189497f5e22,failed,,0,malformed
into-0.0.4-off,947581ba533d3f5f,office/apache-poi/test-data/document/47950_normal.doc,doc,62366d1126bb3fef1a9ed6589dd2512fbfd23d3b7f6d129f57ffba9a48e6cef5,success,0.2566,31,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,a030f0e57b0b0817,office/apache-poi/test-data/document/47950_upper.doc,doc,3ce5c7cf1a9718f6b7bb9393f2c4cb70e0bcc3eff308509173572aa9291d38e9,failed,,0,malformed
into-0.0.4-off,b9c5e7d5d0a7ca0b,office/apache-poi/test-data/document/SimpleHeadThreeColFoot.doc,doc,de15f6088703ef0730ee715b90dd23a5126011f4cf87900f31d91ea09927244d,success,0.2453,228,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,c6bc6dc8bedc0abe,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_boldHyperlink.doc,doc,ad9890445a2b6d6ce5259748c49923a0fd13768f95b67abaee2b22afe86bc4f7,success,0.26990000000000003,127,legacyOffice.doc.fieldInstructionSkipped
into-0.0.4-off,cb1d93f57fd5f91c,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/casing/simple_upper_case.doc,doc,3ce5c7cf1a9718f6b7bb9393f2c4cb70e0bcc3eff308509173572aa9291d38e9,failed,,0,malformed
into-0.0.4-off,d92533f86b007be0,office/apache-poi/test-data/document/FancyFoot.doc,doc,709fe8b695a9b12be35c7e81d93beb95afc8dc36422dfc0cbd605a3057d4ddc2,success,0.21780000000000002,211,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,eec0c67324ab43a5,office/apache-poi/test-data/document/SampleDoc.doc,doc,717585c0a88f20862c86220163dd03da87cd743970354c6b29add32725f2e833,failed,,0,malformed
into-0.0.4-off,f62b82139cbb2fbb,office/apache-poi/test-data/document/Bug46610_1.doc,doc,f6fe12b3795050657073aab76f0d34042db7fa2eb2b48e7bb4e905ab870ea7ce,success,0.23379999999999998,509,legacyOffice.doc.additionalStoriesSkipped
