tool,id,extension,scored,reason,textRecall,orderRecall,sectionRecall,tableRecallProxy,clean,qualityScore
into-0.0.4-off,14e5ae7f5b83ddc9,xls,True,,1,1,1,1,1,100.0
into-0.0.4-off,267a02c4061b07b8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2ac30528b04c2b75,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,47e06915eeefd400,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,49c893383caef7c3,xls,True,,0.75,0.6666666666666666,1,1,1,79.58333333333334
into-0.0.4-off,7246a1c972817fab,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7f4e35c569f90fc1,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8d19f30bcd02fd61,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8e2493a1b540e951,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9b217c67dd9d111f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9f2b5782927e8a68,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,cb902a42599981d4,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,cd11e01f87139bd6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ced9723659166179,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d4ce0684499576d9,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f2dd7ccb46389650,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0678c553c5189094,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1120b6d35837438a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,137e1fac57116dbb,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,157a33d7933faca0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,17daa324f15ac940,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2957d16b01cd2fed,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,370f7864b658bc62,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,61d42a561edc300f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7a7ce2468e8f2f8b,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,8d6352f2039577ef,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,934ff293c7c77357,xls,True,,0.3333333333333333,0.36363636363636365,1,1,1,50.60606060606061
into-0.0.4-off,c99a268ddf759293,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,cbdc341f91d8e5b8,xls,True,,0.6477272727272727,0.8947368421052632,1,1,1,78.51973684210527
into-0.0.4-off,dd8e860ae818cfcb,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f2b75dddbe6a59b1,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,faaf404a5753879f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,46476f7ae96b42d8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4ef813c505751fea,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5303d74828d00b36,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,78413c5a2dfbdd10,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,78f90a3f7e4390ac,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8146f372ef82c334,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8cc081b46b35533c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8e3e4dad70e5698d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a46433da8e85ac0a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a95177b11b92b9c6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a994147d70d9f592,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,eb5fe4d176d7526d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ed968140270e06ce,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ef2030d82603f679,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,fdd117253555b880,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,fec2287e34ed3287,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1a3680d9c619a26c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1c61189687ca405a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2674d3216147b5ae,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,36317d758aa494e6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,405c16e0592cbb85,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4d063f372300e57c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5c867cce360d3faf,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5cb588273db0ccaa,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,700d253bb0ddba34,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,76f1c577f0f3d4c1,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7bf40271e5180e50,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7c16b499552f3505,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c3359604954a0efc,xls,True,,0.75,0.7567567567567568,1,1,1,81.38513513513514
into-0.0.4-off,c3b5c64004f32842,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,e1ba85591abc6761,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f497ba7119ea1085,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,10a1a6becf569e89,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1d0cdae9c09bc750,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1f2e49d9f51333a2,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2970f145768fcd2f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,60ec3ef86055f4a8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7b210966693b4cde,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,83f2aff20ebec844,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,92719e88ab3f513c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,af5e8bb922e4b9c7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b68aa950d50e7c43,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d2a7ce4697c099ae,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,de71e00832dc408c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dfd5c76b6ecc8ab0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,e46ca103acb1a14e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,e5c32e4bd49a46c0,xls,True,,0.75,0.0,1,1,1,66.25000000000001
into-0.0.4-off,f232fb0a22de302c,xls,True,,0.8333333333333334,0.9090909090909091,1,1,1,89.01515151515152
into-0.0.4-off,0cc35bd2e8cec452,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,1e5598c0e4b3de02,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,27678a1eb3408c2d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,30ee6d1e977c15ed,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,335d3228bb0d2f1c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,3e5e68400b9a3132,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,42e9d04ded524077,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5724184594d9a633,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8c15120065c3b998,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b51a514a74b7097f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c03e1cc70af1a1f0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c84375c47e68d51b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c8db3b855b417107,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d30f40687c379a8e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dfa769f9e083a04a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f37fcc33356cba5e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,06e7ca8e7a3869de,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0eebccef6292f68a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,168f01b98f08e2ef,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,38fd80235f449e43,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4222e430c45599b7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,457e89ef901ebf1e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,584377def01f9a37,xls,True,,0.7142857142857143,0.6428571428571429,1,1,1,77.14285714285715
into-0.0.4-off,8b4e792fbec765fc,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8bb99b19840d2816,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b5ab8c26388ae315,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c5b18f2b9a2e9401,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d9dbbef95758236a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dab4385a68d0eba6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dc8fde561f619608,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,e92165a3a8a41318,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ef2da133271c5e77,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0c8ffd9a2de4f260,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,105f695a1cd9e742,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,15429fbd892587a5,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2004bfde30a24682,xls,False,failed,,,,,,
into-0.0.4-off,23701b47a217ac36,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2be8e8a546e1c5a8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4b9c9ec6b1d5d0bc,xls,True,,0.7741935483870968,0.8048780487804879,1,1,1,83.67820613690009
into-0.0.4-off,7ee6b58c9212b042,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8c21f3e2be0a0aea,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,98a993c14f3ab64e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a1f7e64c0afd2669,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a2dbfcdf5c9e0357,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a6536a73615fd3f0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,cbd99d2f869b7997,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ce1302ae709fab43,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,e439231a97f680d1,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,08ef41ab4e37c343,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0d9dd01872519ada,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1deabd3838f14971,xls,True,,0.8714285714285714,0.9657142857142857,1,1,1,92.24285714285715
into-0.0.4-off,1fbee466ccf09661,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2eec1ff51e2d3c82,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,32c4929836fe8541,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,3a0c6957d213f7ac,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,437c758a38634d58,xls,True,,0.16666666666666666,0.39285714285714285,1,1,1,42.023809523809526
into-0.0.4-off,470253555df6e4d4,xls,True,,0.9906103286384976,1.0,1,1,1,99.48356807511738
into-0.0.4-off,55042f37c783b0be,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,62509d573f25aed7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,79322f02b682bb20,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,825e3d2ae8c8909e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ae64a64b178a8b41,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b3cb1bc1d45876a6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,be79d956e839ac41,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,07ad0af66b66e757,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,15a0b3f3bb9a8fda,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,16c51f6b1d45f563,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1afb8ee738cc5276,xls,True,,0.44086021505376344,0.32051282051282054,1,1,1,55.65756823821341
into-0.0.4-off,303c740e2b96800d,xls,True,,0.7692307692307693,0.7857142857142857,1,1,1,83.02197802197803
into-0.0.4-off,4983759d6eae5ecf,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,72dd9b83c6b60ac4,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,83150f931ca7e86e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8315b4549ab79a4b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ae7890d3d4843a9c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b2733d4bc0e22e7e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c590641bdd0fa469,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,cae537b46c561cd6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,cd8f3e597d856a94,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,eed8ab178ae2eda2,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,fc9edd47c5c69a7b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2222ee6bb4769695,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,256afb81390d5726,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2f5aa12d39398bb7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2f8752abca2aea98,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2f903c0a3e7cb3a0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4cc87736b8746377,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5acf7918882a4c58,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,659084b44da8d5ab,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7ea062bb35f2e3d3,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8009dd0f10a2301d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9406173bd5a27e34,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a5791e811eede79e,xls,True,,0.41818181818181815,0.34285714285714286,1,1,1,54.85714285714286
into-0.0.4-off,b1d653ee184d36a2,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f362b8cd4b302013,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f6c4db1cf519c7c5,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f95f9ffba9976b04,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,06b9daba36219f93,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1bd82f76f110e976,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,22f9ff959b2b7aa8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2596215a715c4726,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,3810034080882e0b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,410e9f8489ca917d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,657ba551c165c2a9,xls,True,,0.6842105263157895,0.24242424242424243,1,1,1,67.48006379585327
into-0.0.4-off,747b1d67444b6040,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7619282e96188345,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,7dab461e29781320,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,96ccd02f91d08974,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9885ff9392565daa,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f5d8c47a76f3f8d7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f7a80051e870312c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,fbc465a02529ab3c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,fd873f3077a97705,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,00ca03696212c8bb,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,08391d0918915019,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0df411da12aedf5f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,10f1ae8c107653a5,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,150e357663abaa07,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7ef990c9863b92e7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8a50fdf24b580572,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8a5e6aa5b9690c63,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9c784a2cb86c219b,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,a7298bc69ac527d7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,acf2c83255f9bcc7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,af1e19b397458358,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,bf7aefc7489a72a8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,eec7f5c25ad8e28a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f1675e8937bd6800,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f9de07885091195d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2e3d0f2a431c2360,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,432d4ada4f7ab019,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,576216b141b477ae,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,61f36fe4ef48b605,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,65af9b51733347e6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,699a3e3387ad1b4b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7742ec13113204b7,xls,True,,0.9670658682634731,0.9328125,1,1,1,96.84487275449104
into-0.0.4-off,831005ca535d1b71,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8aed367813e0c409,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a3952dfe356157db,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b4806b756d020c50,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c5a070df4d395386,xls,True,,0.628032345013477,0.3157894736842105,1,1,1,65.85756844942546
into-0.0.4-off,d7086dd318b2ea87,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d886172a3ed3ac86,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dab33cc76374476f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f663ab8a220e6c84,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0527b73c9beca6f7,xls,True,,0.6824596774193549,0.3680859530441703,1,1,1,69.89700131894793
into-0.0.4-off,0800faa343b30004,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,09cffdeeeb49efea,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,491bfa6738fc8f08,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4b2ebd7e9446766c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,522ebf7c442777a8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,778c1397989e04cb,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,77aa9b0e7b55d6dc,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,900ace9eb51c8d47,xls,True,,0.9720670391061452,0.9203664552501761,1,1,1,96.87101625584151
into-0.0.4-off,93ffe0fa0ea9154d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9bb65249d54cc368,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a2b957ab262bdd6a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,bb9f2191c2faaae7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d3d3c99bb66d869b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f2751e9b7c97e39d,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f4bb13d22533f46f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,2f2d7ae4dcc90303,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,31bcb8a9df2b6e66,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,37d30a6b3aba126b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,3d060feb00c4a962,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,456f10c790f248c3,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4ba1ba7c197aaf24,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5febda4c9a697c35,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,6628c4c019934a41,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,7221b57161be014a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,895446da8bca9cb0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9070385ebd016219,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9d1672f444ef4f72,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ab2c9fe0478be7b7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,af7ffa193dc7268e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c861522b90a1e21e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dec9a241e4dd674a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0f0b70e4a97d9df7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1a8613aaea571a3b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1cfc5b53b6dc87e7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1f07139605855f69,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,6041929e0b134d7b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,63cad74801219906,xls,True,,0.9419889502762431,0.03608630952380952,1,1,1,77.53111845566957
into-0.0.4-off,6ae5677b4d917b8b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,713953311810c1ff,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9f0fc49212be9093,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a259a44c00fb2c76,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a7ce1ac6c3d0a60a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b3ed27f72e4568b6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,b79b27eab58f867c,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,d514cd000463de7d,xls,True,,0.9939246658566221,0.9992849481587415,1,1,1,99.65155558528905
into-0.0.4-off,d722317f629edd80,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ea94e1339096021f,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0271255145747765,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0a8b6aa5cd90c948,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,1d9830260e3998e0,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,3b19824c09dc3ba9,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,3e8c687be00ce9b3,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,43529a8b92662454,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,49e5f40853de004a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,75a1101a09a5d68a,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,85e157865ebc9b47,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,8758d0082649e91b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9c236ce8341e1bd3,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a282d17aa6810b35,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,a3a6348b3a6a6773,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,e8f932bd432ba240,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ee0a6a5b7c724ce6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,f2e44062c940d935,xls,True,,0.9843683988170681,0.051409450415737176,1,1,1,80.16845094325349
into-0.0.4-off,09f7d747ee96d768,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,0b48bbd4011268f6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1008aa428481d4ca,xls,True,,1.0,1.0,1,1,1,100.0
into-0.0.4-off,1302b1e27851f3e8,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,165a38adb9b336af,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,1e15d989d26fd13e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,32684b7cfbc00708,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,39dc82a2db512405,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4862e6a0163e8455,xls,True,,0.8105263157894737,0.3282442748091603,1,1,1,76.14383286460426
into-0.0.4-off,62cc0fc577f12a6b,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,765f0dd26b09ba36,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,909e1f4c16f32178,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,9ee096d1ea038aab,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,aeaa1b8b3427ce19,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,bb067e6928a8c3e7,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,dee3b18d3d429bf4,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,08cfd7863d0fc239,xls,True,,0.9567502021018593,0.9193414836101506,1,1,1,96.00809078780527
into-0.0.4-off,26dbb404677258b6,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,4cfd33fe8b808587,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,5ddc17bd879c7125,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,6e419294d2de9c50,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,73cc115eff73e75e,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,84774f70902722d9,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,85aa0412a3912bf9,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,86481c4776fcfdb5,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c1eb6dc5cd648eae,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c2f9bb823e7fcadc,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c336b3bf1bab8078,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,c33c99d8723164ba,xls,False,no-independent-text-reference,,,,,,
into-0.0.4-off,ceb4c195ddbb5bde,xls,True,,0.5576923076923077,0.5135135135135135,1,1,1,65.94334719334721
